Station Name,Country,County,Operator,Visited,Visit Date,Favorite,Latitude,Longitude,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,201,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998
Arram,England,East Riding of Yorkshire,Northern,No,,,53.88434277,-0.426570132,,598,738,92,828,"1,392","1,998","1,506","1,704","1,976","1,900","2,496","3,484","3,234","3,518","2,698","2,825","2,420","2,126","2,043",n/a,"2,154","2,653","2,555","1,964","1,863","2,304"
Arrochar & Tarbet,Scotland,Argyll and Bute,ScotRail,No,,,56.20397662,-4.722771247,,"16,958","15,400","3,824","18,288","20,192","17,800","15,742","15,236","13,618","10,662","9,232","9,546","8,784","9,012","10,038","9,569","10,067","9,171","7,998",n/a,"7,662","7,231","12,989","9,622","5,331","5,372"
Arundel,England,West Sussex,GTR,No,,,50.848214,-0.546174298,,"258,394","208,680","85,660","316,818","327,110","302,718","272,682","311,906","304,460","300,890","291,114","288,752","274,844","267,834","262,294","265,511","250,436","240,359","233,284",n/a,"220,660","213,769","209,470","199,683","191,996","186,796"
Ascot,England,Berkshire,South Western Railway,No,,,51.40624305,-0.675833255,,"821,410","550,756","154,666","1,118,622","1,234,810","1,212,682","1,247,078","1,255,918","1,225,750","1,179,120","1,143,716","1,140,482","1,084,438","1,014,440","1,081,070","1,045,853","1,008,215","789,039","939,510",n/a,"857,875","839,690","864,547","803,007","747,115","698,858"
Ascott-under-Wychwood,England,Oxfordshire,Great Western Railway,No,,,51.86734165,-1.564052809,,"1,628","1,162",638,"3,036","2,638","3,312","4,644","4,532","4,026","2,856","2,484","2,702","1,658","2,264","2,860","2,499","1,769","2,931","2,534",n/a,"2,050","2,104","2,337","2,641","3,135","2,310"
Ash ,England,Surrey,South Western Railway,No,,,51.24959677,-0.712805474,,"204,050","160,032","67,150","245,978","268,106","261,276","279,244","288,430","288,550","274,754","283,620","273,152","270,936","288,932","281,700","272,414","238,863","224,467","215,700",n/a,"200,666","186,269","201,313","207,728","188,358","181,615"
Ash Vale ,England,Surrey,South Western Railway,No,,,51.27224641,-0.721648596,,"303,058","227,016","88,390","421,022","459,054","466,782","480,854","488,636","474,462","454,772","452,824","452,036","437,436","437,858","476,558","471,787","407,035","398,287","395,265",n/a,"350,887","335,835","364,203","339,801","326,761","315,847"
Ashburys,England,Greater Manchester,Northern,No,,,53.47163972,-2.194436615,,"65,988","65,502","35,190","128,958","112,846","90,950","98,472","87,136","91,502","91,330","83,264","86,106","71,722","68,558","66,526","45,418","46,528","52,620","55,946",n/a,"51,278","49,417","47,606","50,336","54,823","56,391"
Ashchurch for Tewkesbury,England,Gloucestershire,Great Western Railway,No,,,51.99890579,-2.108760209,,"81,830","68,810","17,576","108,234","102,688","101,236","94,244","91,000","87,384","83,840","76,386","74,168","68,964","64,622","67,390","58,212","64,592","56,513","47,501",n/a,"49,180","48,937","49,217","50,319","38,212","30,814"
Ashfield,Scotland,Glasgow City,ScotRail,No,,,55.88892693,-4.249215094,,"52,060","45,230","23,920","66,384","84,458","83,486","50,340","76,500","80,470","74,160","76,390","69,676","54,662","58,046","53,040","43,850","42,469","38,735","39,944",n/a,"29,496","39,818","44,123","40,862","31,656","217,599"
Ashford (Surrey),England,Surrey,South Western Railway,No,,,51.43650626,-0.468070995,,"724,968","616,080","236,906","986,432","1,076,006","1,032,946","1,057,340","1,066,986","1,043,988","975,950","963,786","958,994","913,396","954,572","998,700","928,868","697,972","642,131","610,706",n/a,"534,929","535,611","592,735","622,159","524,094","503,480"
Ashford International,England,Kent,Southeastern,No,,,51.14370267,0.876197214,,"3,246,968","2,656,922","1,064,288","4,020,566","4,102,872","3,900,868","3,798,486","3,764,590","3,614,790","3,481,076","3,329,948","3,310,834","3,123,070","2,756,090","2,758,866","2,819,499","2,606,065","2,408,539","2,286,350",n/a,"2,072,300","2,005,787","1,942,014","1,822,014","1,791,672","1,710,114"
Ashington,England,Northumberland,Northern,No,,,55.1055,-1.3423,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Ashley,England,Cheshire,Northern,No,,,53.35572581,-2.341460743,,"7,902","6,666","1,918","8,224","8,030","8,114","8,680","7,578","6,362","5,856","7,174","6,676","5,478","4,328","4,740","3,870","3,898","4,300","3,378",n/a,"3,868","4,441","5,443","6,849","5,522","5,170"
Ashley Down,England,Bristol,Great Western Railway,No,,,51.4728,2.5767,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Ashtead ,England,Surrey,GTR,No,,,51.31787259,-0.307571764,,"847,384","696,822","261,410","1,272,990","1,308,084","1,264,878","1,317,284","1,329,660","1,296,434","1,249,748","1,205,956","1,176,568","1,095,148","1,056,286","1,048,224","1,035,665","925,232","874,137","830,308",n/a,"777,382","776,304","806,660","799,579","743,100","655,473"
Ashton-under-Lyne,England,Greater Manchester,Northern,No,,,53.49127464,-2.094312534,,"142,178","168,024","70,596","362,246","326,674","324,674","386,720","361,946","380,042","470,580","492,472","581,362","519,126","461,086","450,868","344,041","337,580","337,993","324,797",n/a,"245,428","234,825","217,484","195,198","145,901","156,595"
Ashurst,England,Kent,Southeastern,No,,,51.12866083,0.152652112,,"26,488","18,842","6,094","45,624","38,190","25,700","22,628","26,508","23,524","24,630","24,976","24,432","22,326","16,694","20,172","17,360","14,732","10,831","6,572",n/a,"5,058","4,567","4,634","5,685","5,439","4,517"
Ashurst New Forest ,England,Hampshire,South Western Railway,No,,,50.88985116,-1.526630857,,"91,488","74,566","30,792","134,242","153,670","144,608","131,592","129,164","124,132","117,340","109,842","103,642","101,108","88,710","88,500","82,733","71,275","56,768","49,102",n/a,"38,400","31,812","30,723","25,615","22,770","24,949"
Ashwell & Morden,England,Cambridgeshire,GTR,No,,,52.03077064,-0.109788918,,"140,696","104,212","34,748","159,254","156,490","152,372","150,384","144,158","138,638","131,148","119,042","130,196","115,720","112,350","116,908","104,417","108,013","96,452","98,481",n/a,"89,061","91,648","91,556","96,117","85,410","75,395"
Askam,England,Cumbria,Northern,No,,,54.18893316,-3.204511755,,"57,606","51,616","24,680","75,810","68,716","62,882","65,752","63,440","63,652","63,186","64,862","62,610","59,936","72,420","43,230","66,066","53,589","49,306","46,956",n/a,"44,909","43,798","49,787","45,545","49,199","65,877"
Aslockton,England,Nottinghamshire,East Midlands Railway,No,,,52.95154957,-0.898097622,,"23,472","15,914","3,736","33,438","31,204","24,942","30,572","23,766","22,226","21,100","15,704","15,912","14,644","13,712","18,334","21,473","21,363","18,538","16,064",n/a,"15,991","20,624","20,914","20,943","20,897","22,652"
Aspatria,England,Cumbria,Northern,No,,,54.75895991,-3.331874211,,"27,878","25,962","9,968","29,096","21,026","22,420","25,904","26,842","27,682","26,170","29,472","30,078","30,734","32,622","27,540","25,715","21,032","21,844","18,259",n/a,"10,826","12,178","12,672","14,321","15,905","19,620"
Aspley Guise,England,Bedfordshire,West Midlands Railway,No,,,52.0212362,-0.632334507,,"4,650","4,146","2,858","9,408","11,636","9,962","9,454","9,564","10,086","12,884","11,246","12,444","13,646","11,348","14,050","11,880","10,552","11,916","11,202",n/a,"10,986","13,749","13,360","14,795","16,762","21,944"
Aston,England,West Midlands,West Midlands Railway,No,,,52.50423203,-1.871933758,,"555,192","388,006","128,910","683,092","658,072","570,798","525,306","533,212","489,476","484,232","437,680","445,164","336,266","344,792","341,302","206,324","167,698","162,901","162,092",n/a,"153,463","149,696","125,757","136,444","131,436","133,530"
Atherstone,England,Warwickshire,West Midlands Railway,No,,,52.57897206,-1.552811476,,"98,690","95,118","29,300","151,174","171,606","148,934","143,476","141,494","120,764","99,974","83,342","77,564","65,340","40,006","10,630","4,757","3,162","1,425","1,658",n/a,"5,779","6,779","7,625","9,062","10,381","8,483"
Atherton,England,Greater Manchester,Northern,No,,,53.52914625,-2.478972344,,"192,862","179,860","65,272","329,668","288,906","295,810","338,164","436,000","441,830","433,766","448,934","424,058","410,512","367,554","369,202","239,276","231,362","225,721","200,086",n/a,"179,915","199,684","192,274","185,868","171,136","176,792"
Attadale,Scotland,Highland,ScotRail,No,,,57.39504337,-5.455578653,,"1,042",764,62,"1,228","1,322","1,170",938,820,784,998,658,968,526,478,472,469,439,398,325,n/a,216,231,294,234,314,259
Attenborough,England,Nottinghamshire,East Midlands Railway,No,,,52.9062133,-1.231415608,,"52,704","46,934","17,586","106,882","99,484","107,902","105,742","111,678","112,532","94,756","89,938","79,798","66,038","58,748","37,418","37,566","33,333","24,756","26,797",n/a,"31,116","29,554","28,839","28,436","29,895","30,430"
Attleborough,England,Norfolk,Greater Anglia,No,,,52.51454459,1.022347555,,"168,896","131,918","41,592","158,464","163,062","159,916","159,466","153,804","153,828","154,172","157,792","171,018","161,610","153,410","154,064","151,389","154,442","139,252","133,370",n/a,"65,840","48,530","48,457","46,141","46,531","41,828"
Auchinleck,Scotland,East Ayrshire,ScotRail,No,,,55.47027847,-4.295350187,,"44,532","35,324","5,162","72,080","77,754","67,404","61,838","61,986","62,658","55,966","57,124","55,768","48,584","37,818","35,758","35,729","39,006","37,773","35,915",n/a,"28,870","29,505","28,399","25,832","21,903","17,013"
Audley End,England,Essex,Greater Anglia,No,,,52.00444054,0.207160028,,"623,570","502,644","172,636","1,006,730","979,414","1,011,622","930,960","928,532","878,746","838,804","810,540","751,194","746,746","722,606","765,608","773,805","728,880","721,057","751,265",n/a,"762,515","773,260","735,296","739,673","671,952","647,508"
Aughton Park,England,Lancashire,Merseyrail,No,,,53.55425045,-2.89522128,,"139,550","112,192","37,232","218,496","204,282","180,544","200,604","187,670","183,340","179,740","78,136","78,530","96,224","109,592","124,736","85,699","89,200","83,012","86,413",n/a,"95,060","92,840","100,142","103,120","86,669","85,650"
Aviemore,Scotland,Highland,ScotRail,No,,,57.18851625,-3.828867976,,"112,090","92,240","25,492","132,618","138,490","147,964","145,200","152,082","150,724","141,311","136,456","132,052","132,336","124,972","121,090","115,431","101,294","91,456","80,977",n/a,"70,272","70,230","62,338","61,795","61,358","53,872"
Avoncliff,England,Wiltshire,Great Western Railway,No,,,51.33965287,-2.281325582,,"23,402","18,812","6,088","23,448","24,396","20,510","21,016","19,948","19,432","19,394","16,404","18,266","19,650","16,240","15,774","15,256","13,888","10,624","8,428",n/a,"7,928","8,812","8,866","7,700","6,313","6,440"
Avonmouth,England,Bristol,Great Western Railway,No,,,51.50036487,-2.699466518,,"109,936","88,332","46,076","127,142","107,752","123,932","144,110","129,860","119,924","111,440","97,880","88,642","83,674","68,448","61,948","44,468","47,834","43,365","33,815",n/a,"40,089","39,992","36,514","36,925","41,659","41,042"
Axminster,England,Devon,South Western Railway,No,,,50.77927441,-3.004723598,,"366,450","303,842","141,960","377,688","384,220","399,084","395,216","394,438","386,226","355,710","345,560","279,604","252,662","211,204","213,590","205,870","181,825","176,270","181,586",n/a,"167,029","174,790","208,879","221,027","204,535","208,433"
Aylesbury,England,Buckinghamshire,Chiltern Railways,No,,,51.81389022,-0.815095998,,"873,932","742,942","298,176","1,207,764","1,235,236","1,178,490","1,176,646","1,158,350","1,134,222","1,104,398","1,068,894","1,060,518","1,067,280","1,025,136","1,093,076","1,129,973","1,092,423","1,048,931","1,101,302",n/a,"939,033","957,599","946,496","893,701","841,798","695,298"
Aylesbury Vale Parkway,England,Buckinghamshire,Chiltern Railways,No,,,51.83115873,-0.860182438,,"103,744","86,896","36,706","206,834","203,266","185,748","169,164","168,610","128,644","100,886","81,696","73,130","55,864","49,212","13,042",N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Aylesford,England,Kent,Southeastern,No,,,51.30131536,0.466170568,,"109,192","117,816","41,442","166,018","162,366","144,792","122,554","115,314","115,906","112,666","107,356","98,924","96,396","96,178","97,428","92,776","80,375","83,218","62,484",n/a,"60,545","67,739","70,305","88,820","84,892","82,882"
Aylesham,England,Kent,Southeastern,No,,,51.22725054,1.209452683,,"103,126","96,992","44,884","121,648","120,244","109,050","88,752","83,346","80,828","68,376","68,472","71,356","72,766","74,004","89,906","93,672","97,712","89,758","78,255",n/a,"73,566","79,761","83,488","80,924","70,184","75,482"
Ayr,Scotland,South Ayrshire,ScotRail,No,,,55.45814774,-4.625876772,,"821,288","725,962","238,652","1,395,968","1,458,918","1,676,046","1,634,550","1,555,702","1,572,182","1,476,414","1,539,552","1,523,418","1,513,874","1,423,932","1,459,894","1,384,604","1,417,081","1,365,515","1,256,522",n/a,"1,153,577","1,097,949","1,137,686","1,180,367","1,152,157","1,143,214"
Bache,England,Cheshire,Merseyrail,No,,,53.20878869,-2.891670511,,"346,922","307,870","129,020","466,508","458,908","338,656","360,100","366,028","368,236","321,052","187,208","191,796","197,178","187,704","104,334","88,074","53,016","60,430","58,283",n/a,"50,475","32,398","45,089","60,259","64,575","68,257"
Baglan,Wales,Castell-nedd Port Talbot - Neath Port Talbot,Transport for Wales,No,,,51.61554527,-3.811136545,,"25,072","17,780","5,976","21,770","22,894","23,716","23,776","26,882","27,510","22,552","20,828","19,638","17,642","20,972","18,506","10,826","8,023","10,169","10,810",n/a,"12,576","11,605","10,401","14,414","18,400","22,781"
Bagshot ,England,Surrey,South Western Railway,No,,,51.36436694,-0.688661997,,"104,228","85,444","31,562","131,110","143,736","157,480","160,076","173,680","166,896","165,174","153,586","149,408","145,444","136,836","140,500","138,110","118,241","102,262","95,357",n/a,"81,653","82,815","89,985","88,198","83,978","85,014"
Baildon,England,West Yorkshire,Northern,No,,,53.8502255,-1.753636388,,"214,742","206,774","112,288","294,380","296,602","286,048","289,944","276,716","250,846","216,490","208,456","220,296","221,770","213,690","219,246","178,691","170,751","179,592","170,826",n/a,"145,848","148,490","165,490","167,284","158,946","149,539"
Baillieston,Scotland,Glasgow City,ScotRail,No,,,55.84450591,-4.113699318,,"117,350","93,060","29,156","175,460","149,914","159,510","156,480","126,234","112,870","111,966","114,694","109,156","97,056","89,118","81,434","66,369","57,376","50,550","48,120",n/a,"38,976","44,909","51,355","53,322","58,058","56,481"
Balcombe,England,West Sussex,GTR,No,,,51.05552016,-0.136933758,,"163,380","123,504","49,106","179,896","152,040","132,118","128,066","128,748","128,740","124,892","124,448","121,982","118,202","103,042","105,060","110,226","109,506","109,748","102,564",n/a,"89,872","83,045","82,158","87,713","91,253","79,801"
Baldock,England,Hertfordshire,GTR,No,,,51.99286983,-0.187563754,,"502,586","387,170","154,004","654,320","637,664","653,280","648,738","658,208","623,898","568,182","535,106","517,036","496,896","455,724","473,396","419,784","427,635","386,350","377,278",n/a,"331,732","315,216","315,713","288,326","264,542","229,353"
Balham,England,London (City Of),GTR,No,,,51.44322342,-0.152424496,,"4,175,938","3,688,758","2,043,894","7,823,990","8,140,418","8,463,278","8,750,756","10,114,526","7,643,798","6,916,220","6,784,734","6,463,982","5,935,140","5,052,242","5,084,538","5,543,764","5,455,384","3,236,366","3,161,416",n/a,"2,910,390","2,746,281","2,801,798","2,696,217","2,468,685","1,623,938"
Balloch,Scotland,West Dunbartonshire,ScotRail,No,,,56.0029393,-4.583486543,,"351,268","278,900","67,320","487,734","554,282","529,196","543,006","546,584","553,606","516,450","559,570","552,912","546,924","539,450","600,764","571,658","554,798","552,343","486,973",n/a,"463,350","448,533","453,307","476,617","458,641","381,198"
Balmossie,Scotland,Angus,ScotRail,No,,,56.47456856,-2.838956225,,834,"1,172",392,"1,524",984,698,"1,364",992,"1,092","1,446","1,078",314,362,804,406,615,"1,227",993,136,n/a,797,344,268,253,384,171
Bamber Bridge,England,Lancashire,Northern,No,,,53.72686917,-2.660775376,,"69,168","67,978","20,844","87,266","68,764","88,718","89,676","86,178","83,172","88,540","84,876","82,878","77,160","70,060","66,402","69,633","64,189","64,725","66,867",n/a,"57,613","64,268","66,713","69,066","63,942","64,814"
Bamford,England,Derbyshire,Northern,No,,,53.33900084,-1.689081915,,"49,270","45,520","20,208","43,746","34,526","31,624","30,514","27,922","28,628","27,774","27,044","25,050","25,656","24,442","23,836","22,836","19,547","18,621","16,618",n/a,"15,510","16,888","18,038","16,352","15,796","14,811"
Banavie,Scotland,Highland,ScotRail,No,,,56.84331461,-5.095426987,,"4,284","4,228","1,056","6,260","6,462","6,468","5,852","6,344","5,918","5,672","6,542","5,328","5,056","4,478","4,208","4,037","3,066","2,688","2,514",n/a,"2,918","2,467","2,072","1,335","1,763","2,036"
Banbury,England,Oxfordshire,Chiltern Railways,No,,,52.06030867,-1.328132895,,"1,813,406","1,885,448","630,722","2,870,216","2,787,266","2,618,632","2,488,760","2,429,822","2,336,852","2,180,646","2,055,032","1,942,390","1,857,004","1,706,264","1,579,510","1,469,985","1,289,983","1,174,068","1,137,434",n/a,"920,602","908,065","881,112","833,538","759,084","667,451"
Bangor,Wales,Gwynedd - Gwynedd,Transport for Wales,No,,,53.22228759,-4.13588086,,"578,010","444,790","106,520","624,926","658,934","662,040","657,050","673,626","670,770","662,970","680,102","676,858","633,664","591,978","550,714","564,158","547,163","537,511","534,185",n/a,"512,981","529,705","508,245","524,639","510,718","531,567"
Bank Hall,England,Merseyside,Merseyrail,No,,,53.43749655,-2.987511896,,"211,188","184,840","93,466","317,538","257,006","172,016","168,450","164,114","159,438","160,876","160,480","174,680","172,426","171,010","197,086","85,014","62,692","74,624","71,052",n/a,"51,477","55,234","65,474","72,990","66,950","63,232"
Banstead ,England,Surrey,GTR,No,,,51.32934748,-0.213158931,,"115,472","94,576","42,692","151,414","151,280","126,378","142,128","163,524","138,666","131,382","135,180","128,148","115,680","108,084","115,030","105,664","96,248","96,173","93,069",n/a,"83,873","76,135","65,428","74,255","64,362","57,053"
